  NO     NO_road   Mileage  TWD67lat   TWD67lon     Height(m)   QPE1H_grid  QPE1H_ave  QPE1H_max   County           Agency       Section  Dist.   Vil.
  58        台61  60K+332    24.8991   120.9588       30.9700      0.0000     0.0000     0.0000    新竹縣 第一區養護工程處    新竹工務段 新豐鄉 鳳坑村
  59        台61  61K+336    24.8929   120.9516       31.6500      0.0000     0.0000     0.0000    新竹縣 第一區養護工程處    新竹工務段 新豐鄉 鳳坑村
  60        台61  62K+342    24.8847   120.9478       32.3300      0.0000     0.0000     0.0000    新竹縣 第一區養護工程處    新竹工務段 新豐鄉 鳳坑村
  61        台61  63K+344    24.8759   120.9458       25.5400      0.0000     0.0000     0.0000    新竹縣 第一區養護工程處    新竹工務段 竹北市 尚義里
  62        台61  64K+345    24.8669   120.9445       27.5800      0.0000     0.0000     0.0000    新竹縣 第一區養護工程處    新竹工務段 竹北市 崇義里
  63        台61  65K+347    24.8590   120.9400       28.3200      0.0000     0.0000     0.0000    新竹縣 第一區養護工程處    新竹工務段 竹北市 新港里
  64        台61  66K+345    24.8524   120.9333       26.4800      0.0000     0.0000     0.0000    新竹縣 第一區養護工程處    新竹工務段 竹北市 新港里
  65        台61  67K+343    24.8454   120.9271       24.6400      0.0000     0.0000     0.0000    新竹市 第一區養護工程處    新竹工務段   北區 南寮里
  66        台61  68K+344    24.8381   120.9214       23.5100      0.0000     0.0000     0.0000    新竹市 第一區養護工程處    新竹工務段   北區 海濱里
  67        台61  69K+342    24.8298   120.9190       22.5500      0.0000     0.0000     0.0000    新竹市 第一區養護工程處    新竹工務段   北區 港北里
  68        台61  70K+342    24.8214   120.9174       22.0600      0.0000     0.0000     0.0000    新竹市 第一區養護工程處    新竹工務段 香山區 港南里
  69        台61  72K+087    24.8079   120.9104       30.1100      0.0000     0.0000     0.0000    新竹市 第一區養護工程處    新竹工務段 香山區 虎山里
  70        台61  73K+094    24.7992   120.9119       25.0020      0.0000     0.0000     0.0000    新竹市 第一區養護工程處    新竹工務段 香山區 大庄里
  71        台61  74K+002    24.7913   120.9097       24.9050      0.0000     0.0000     0.0000    新竹市 第一區養護工程處    新竹工務段 香山區 大庄里
  72        台61  75K+007    24.7826   120.9069       24.3240      0.0000     0.0000     0.0000    新竹市 第一區養護工程處    新竹工務段 香山區 美山里
